time,date,hour,minute,second,price,volume,daytime,log_return
2010-10-12 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:30:00,110073141712,49284,233984,149491,345522.0329000054,1173096,516387891.0,inf
2010-10-12 10:00:00,92283746092,45910,73168,118694,289562.5022000041,828556,466535494.0,-0.17668524145634248
2010-10-12 10:30:00,61710106840,30700,139452,90753,193960.55149999756,575533,321035953.0,-0.4007163751716867
2010-10-12 11:00:00,56946166996,31163,39885,75199,179183.2336000002,462658,315693699.0,-0.07924586193927595
2010-10-12 11:30:00,38674347088,21164,84250,56832,121587.065400001,336597,220121832.0,-0.3877783398549989
2010-10-12 12:00:00,35096366952,20952,26023,59305,110290.88579999925,284622,212181605.0,-0.09750930196961476
2010-10-12 12:30:00,28483134004,17004,59214,37344,89357.39810000066,269262,175998744.0,-0.21047725455654154
2010-10-12 13:00:00,28322325908,18317,19501,34190,88853.39340000217,212206,185154290.0,-0.005656290951860151
2010-10-12 13:30:00,23116163800,14950,51697,35019,72508.86000000002,187470,154704719.0,-0.20327898504004574
2010-10-12 14:00:00,76062229408,52976,44270,94415,239252.7529999955,653035,534281415.0,1.1938117757683742
2010-10-12 14:30:00,59217581352,41244,129268,86621,186247.91069999762,503543,425453421.0,-0.2504418975802844
2010-10-12 15:00:00,102515161200,76500,71040,147757,322534.7782000044,971129,772251757.0,0.5491323303228216
2010-10-12 15:30:00,107259000032,80040,246947,155841,338141.03319999715,1150521,825250541.0,0.047252096641831644
2010-10-12 16:00:00,20101012,16,0,0,63.31,122,160000.0,-8.583175050869372
2010-10-12 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-12 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:30:00,120987997247,54171,261646,186086,381932.6357999957,1567449,568060686.0,inf
2010-10-13 10:00:00,72062131605,35850,49579,113351,228034.27840000257,720573,363571251.0,-0.5157482854688726
2010-10-13 10:30:00,62896069677,31290,137452,90157,199287.799500003,709989,326735357.0,-0.13474595292730923
2010-10-13 11:00:00,60966372429,33363,50366,91412,193169.3697999962,591700,338758012.0,-0.031182640784773518
2010-10-13 11:30:00,39920611818,21846,84394,54400,126256.4654,359922,226953800.0,-0.4252520898681779
2010-10-13 12:00:00,39900510805,23820,35086,51925,126286.89670000334,354572,241760525.0,0.00024099861423867156
2010-10-13 12:30:00,43679501249,26076,96558,67275,138185.21290000173,524506,270483075.0,0.0900386312320993
2010-10-13 13:00:00,45227279250,29250,30607,64306,143043.6142999991,501382,295625006.0,0.03455467108357109
2010-10-13 13:30:00,28744448590,18590,62263,38522,91001.37090000084,272335,192164822.0,-0.4522750076246935
2010-10-13 14:00:00,44744854938,31164,30883,64603,141671.04479999893,434290,314792903.0,0.4426332130108039
2010-10-13 14:30:00,58654755934,40852,133436,70774,185511.37749999648,587806,421934374.0,0.26960843014905517
2010-10-13 15:00:00,95821528971,71505,71437,143680,303153.29729999637,1201630,722337380.0,0.4911223948538327
2010-10-13 15:30:00,128726887252,96060,294811,175561,407690.4529999963,1448831,990256661.0,0.29626958357079425
2010-10-13 16:00:00,80404052,64,0,0,254.32,800,640000.0,-7.379670155202627
2010-10-13 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-13 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:30:00,104706181926,46881,224838,149971,331829.7702000036,996120,491443771.0,inf
2010-10-14 10:00:00,90072643734,44810,55260,130463,284807.01479999704,771662,453756463.0,-0.15281028720630435
2010-10-14 10:30:00,52765161750,26250,112753,79403,167017.2958999981,421470,273854703.0,-0.5337144345350645
2010-10-14 11:00:00,44724756150,24475,36555,68834,141368.31830000057,381973,248474334.0,-0.1667287042438013
2010-10-14 11:30:00,63780517422,34903,135712,96261,201406.93970000118,574894,362697461.0,0.3539587659161431
2010-10-14 12:00:00,42232230414,25212,32347,60496,133381.97050000116,361284,255415196.0,-0.41211046631544845
2010-10-14 12:30:00,55458697626,33108,126176,76532,175344.33600000147,479635,343774132.0,0.27353470427815374
2010-10-14 13:00:00,59056779132,38194,38456,80451,186782.20920000074,520371,385866051.0,0.06319160647801023
2010-10-14 13:30:00,38131623558,24661,84966,55217,120752.04699999947,353448,255161817.0,-0.43620403666051183
2010-10-14 14:00:00,36724552578,25578,24868,58412,116320.72889999958,321266,258325212.0,-0.037387964670117485
2010-10-14 14:30:00,58795465950,40950,133344,88625,185821.42140000075,577368,422923025.0,0.4684348324221609
2010-10-14 15:00:00,71861125050,53625,46532,95934,227030.51199999882,755163,540999134.0,0.20029831002356505
2010-10-14 15:30:00,116726588298,87105,276855,183131,369580.8783999972,1461732,898918631.0,0.48728517995288767
2010-10-14 16:00:00,120606084,96,0,0,382.53,942,960000.0,-6.873317799917013
2010-10-14 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-14 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-15 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-15 09:30:00,113570734750,50850,257782,162467,360223.8538999926,3182873,534440667.0,inf
2010-10-15 10:00:00,126214273185,62790,89739,199781,397851.50249998964,1461937,637073681.0,0.09935317177401849
2010-10-15 10:30:00,67861026640,33760,145447,101939,213862.42830000492,698247,352246639.0,-0.6207458764767464
2010-10-15 11:00:00,54755164860,29964,39154,73970,172967.3635999988,517264,303629370.0,-0.21223002289839674
2010-10-15 11:30:00,55961225760,30624,123999,79839,176891.15279999943,794889,318719739.0,0.02243166048847369
2010-10-15 12:00:00,53267689750,31800,39610,79000,168034.2345000007,488686,322040000.0,-0.05136685204935971
2010-10-15 12:30:00,36885362525,22020,81237,57500,116517.38010000117,332114,228381200.0,-0.36612728814285395
2010-10-15 13:00:00,51619406520,33384,41203,76915,162979.513800004,493351,338037215.0,0.335584063413073
2010-10-15 13:30:00,65931329200,42640,151354,97635,207696.4749999956,697598,441633035.0,0.24245324844485433
2010-10-15 14:00:00,67197693145,46802,41297,98702,212000.45819999863,665624,472248402.0,0.020510676846043314
2010-10-15 14:30:00,58594458725,40810,126161,90641,185103.41600000154,538941,420806741.0,-0.13567376169200518
2010-10-15 15:00:00,77388907750,57750,57606,118915,244302.9272999994,1052290,583379515.0,0.2774942862921743
2010-10-15 15:30:00,163742868190,122190,368585,265537,517596.1238999571,1882324,1259024037.0,0.7507862939667377
2010-10-15 16:00:00,120606090,96,0,0,381.3525,600,960000.0,-7.213226389293177
